#VDH_NBS 
5415  atoms
 4  atom types
 -1.5 43.866300  xlo xhi 
 -1.5 43.866300  ylo yhi 
 -1.5 43.866300  zlo zhi 
 
 Masses
  
 1  40.07800 
 2  30.97400 
 3  28.08550 
 4  15.99940 
 
 Atoms
  
      1      1  2.00000 10.55282   3.48216  27.13336 
      2      1  2.00000  1.73474  40.15469  23.93853 
      3      1  2.00000 41.44528   8.11915   7.22467 
      4      1  2.00000 16.04160  24.43657  39.52638 
      5      1  2.00000 13.73465  28.54460  19.91394 
      6      1  2.00000 27.85189  24.32128  18.94715 
      7      1  2.00000 11.60089  33.74565  33.79357 
      8      1  2.00000  9.48459  37.02444  11.17809 
      9      1  2.00000 27.09431  20.77258  40.41061 
     10      1  2.00000 11.62484  17.62062  24.49739 
     11      1  2.00000  3.98694  15.13293  35.64302 
     12      1  2.00000 14.55170  32.15739  17.85985 
     13      1  2.00000  6.24130   2.62961   6.40870 
     14      1  2.00000  9.29310  39.95979  20.22939 
     15      1  2.00000 14.83655  14.36509  21.59825 
     16      1  2.00000 32.09395  30.12191  30.98648 
     17      1  2.00000 40.42538  32.25778  18.48339 
     18      1  2.00000 27.95012  29.28904  19.44152 
     19      1  2.00000 40.96541  17.96487  21.64289 
     20      1  2.00000  7.16516  29.26025  17.54978 
     21      1  2.00000 39.21666   6.76269  11.20120 
     22      1  2.00000 17.64376   0.41568   0.22000 
     23      1  2.00000 23.47671  31.21796  10.78733 
     24      1  2.00000 32.13686  23.32982  19.85146 
     25      1  2.00000  9.51804  25.59103  19.47205 
     26      1  2.00000 12.51691  35.60415  21.63150 
     27      1  2.00000 12.95952  37.97327   9.57461 
     28      1  2.00000  4.04568  29.89566  17.57931 
     29      1  2.00000 27.91415  24.74972  15.87947 
     30      1  2.00000 32.77412  10.03043   3.90954 
     31      1  2.00000 15.77711   6.05673   9.51425 
     32      1  2.00000 11.17685  14.41049  32.88136 
     33      1  2.00000 38.23277  24.52933   2.34520 
     34      1  2.00000 26.20850  40.52907  13.20757 
     35      1  2.00000  1.61687  19.20495   2.05953 
     36      1  2.00000  6.80907  33.87979  42.43935 
     37      1  2.00000 13.19764  38.70567  30.37051 
     38      1  2.00000  3.34779  11.95388  20.94884 
     39      1  2.00000 20.44484  23.06943   1.04467 
     40      1  2.00000 23.75925  10.71896  38.34910 
     41      1  2.00000 12.85994  37.00802  38.70147 
     42      1  2.00000 26.21126  41.14313  23.62667 
     43      1  2.00000 37.12385  11.03427  41.63902 
     44      1  2.00000 31.85232  22.66872  23.03948 
     45      1  2.00000 39.71323   2.08302  42.05952 
     46      1  2.00000 39.89694  19.25179   3.96914 
     47      1  2.00000 14.26064  38.94672   2.64862 
     48      1  2.00000 16.45441   3.15677  10.31038 
     49      1  2.00000 12.97287  12.35504   7.82782 
     50      1  2.00000 13.17984  13.86117  13.22585 
     51      1  2.00000 24.53836  27.79516   3.64776 
     52      1  2.00000 36.72268   5.76145  12.68208 
     53      1  2.00000 10.42771  29.83025  26.65912 
     54      1  2.00000 37.98214  33.03539  34.29379 
     55      1  2.00000  3.72931  11.23549  11.17921 
     56      1  2.00000 39.69561  36.02225   7.02372 
     57      1  2.00000  8.16595  41.02932  42.34084 
     58      1  2.00000 27.88823  38.25541  17.36634 
     59      1  2.00000  6.91729  36.43397  39.32939 
     60      1  2.00000 12.10702  15.88034  30.19698 
     61      1  2.00000 22.57565  40.24517   9.55292 
     62      1  2.00000 39.41363  19.63210  24.00027 
     63      1  2.00000 41.96553  33.82640  34.61633 
     64      1  2.00000 14.47553  17.97950  33.90366 
     65      1  2.00000  8.37641  28.30496  28.54930 
     66      1  2.00000 37.77889  35.99986  15.56080 
     67      1  2.00000 23.39215   6.45949   6.70649 
     68      1  2.00000  5.94197  23.69742  15.96341 
     69      1  2.00000 22.08493  21.19375  19.72230 
     70      1  2.00000  8.25450  26.53477   0.05172 
     71      1  2.00000 34.34102   1.29554  32.80474 
     72      1  2.00000  0.30458  24.60674  18.97836 
     73      1  2.00000  1.74630  35.03211  38.26403 
     74      1  2.00000  5.86053  20.50542   4.88666 
     75      1  2.00000 16.76556  34.53003  31.62537 
     76      1  2.00000 17.40961  38.97488  40.66417 
     77      1  2.00000 23.79756  38.12045  21.35908 
     78      1  2.00000  9.25232  40.52157  31.56567 
     79      1  2.00000 31.35034  26.20591  18.44334 
     80      1  2.00000 16.51952  14.66535   3.31333 
     81      1  2.00000 34.72023  41.55123  41.28539 
     82      1  2.00000 32.63856   0.12444   2.68317 
     83      1  2.00000 24.18498  34.47885   8.44475 
     84      1  2.00000 34.26509   5.01325  41.19953 
     85      1  2.00000 23.89457   8.58769  30.24074 
     86      1  2.00000 16.12600  11.53448  33.78902 
     87      1  2.00000 36.67838  39.61468  27.85672 
     88      1  2.00000 13.56101  22.92678  11.10055 
     89      1  2.00000 31.79501  35.32953  37.88663 
     90      1  2.00000  4.02073  21.28171   2.31583 
     91      1  2.00000  7.67500  35.53809   2.24844 
     92      1  2.00000  0.19581   6.00995  41.92897 
     93      1  2.00000 21.29572   6.72987  29.95859 
     94      1  2.00000 13.36015   2.37761   5.13295 
     95      1  2.00000 23.78217  40.33732  34.51775 
     96      1  2.00000 36.56707  10.23361  26.73712 
     97      1  2.00000  2.48127  18.79188  16.65972 
     98      1  2.00000 27.06090  28.04793  41.68114 
     99      1  2.00000 18.25253  28.96012  20.47038 
    100      1  2.00000  0.52969  33.41357   3.22702 
    101      1  2.00000  2.44229  34.85545  25.53490 
    102      1  2.00000 29.40323  15.37570   8.78920 
    103      1  2.00000 15.52305  32.48840  12.82838 
    104      1  2.00000  1.00937  28.98951   8.60025 
    105      1  2.00000 41.12862  31.42189  32.70810 
    106      1  2.00000 23.96764  30.29408   5.65770 
    107      1  2.00000 24.38759  42.11392  42.11246 
    108      1  2.00000 36.56333  35.67518  33.71414 
    109      1  2.00000 42.00802  19.58537  26.00892 
    110      1  2.00000 25.96258  12.26373  36.66821 
    111      1  2.00000  1.59664   7.46988  11.23810 
    112      1  2.00000 38.87096  12.51226  22.57325 
    113      1  2.00000  2.71771  19.95121  34.78337 
    114      1  2.00000 24.63917  24.36400  29.00865 
    115      1  2.00000 28.98779  38.00973  22.90818 
    116      1  2.00000  5.20777  14.03464  32.98566 
    117      1  2.00000 35.25019   6.23900   9.88034 
    118      1  2.00000  0.43238   5.45025   3.61777 
    119      1  2.00000 22.61326  18.18747  18.47060 
    120      1  2.00000 30.71226  37.05559  31.07519 
    121      1  2.00000  3.33105  23.86465   6.31654 
    122      1  2.00000 37.97817  26.86515  17.62748 
    123      1  2.00000 34.29169   8.12849  34.08568 
    124      1  2.00000  2.35768   5.17558  35.66364 
    125      1  2.00000 32.15829  29.59913  39.08359 
