# VDH CAS 
 5175 atoms 
 4 atom types 
 -1.5 43.805800 xlo xhi
 -1.5 43.805800 ylo yhi
 -1.5 43.805800 zlo zhi
 Masses
 
 1 40.078000
 2 26.981540
 3 28.085500
 4 15.999400
 
 Atoms

              1                1      2.000000    29.198300     0.482644    33.829300 
              2                1      2.000000     7.203060    15.773500     2.167050 
              3                1      2.000000    24.956500    19.155200    40.161300 
              4                1      2.000000     3.563110    40.502100    28.433400 
              5                1      2.000000    30.778000    34.024300     5.442160 
              6                1      2.000000    43.740300     5.518490     1.883790 
              7                1      2.000000    23.019800    29.087100    18.808700 
              8                1      2.000000    11.791800    18.727600    10.998900 
              9                1      2.000000    42.836300    33.627700    37.638900 
             10                1      2.000000    22.977300    13.168000    17.466700 
             11                1      2.000000    24.177300    30.860800    15.913700 
             12                1      2.000000    22.229400    -1.029780    39.572600 
             13                1      2.000000    15.963600    11.406000    -0.369938 
             14                1      2.000000    20.504500    19.704700    37.433000 
             15                1      2.000000    26.076700     5.679910    42.212300 
             16                1      2.000000    17.789000     5.298390    28.348300 
             17                1      2.000000    43.275100    39.959200    15.283000 
             18                1      2.000000    40.959200    15.899900    17.722000 
             19                1      2.000000     3.534450    11.585800    20.202400 
             20                1      2.000000    39.064100    26.834000    27.957500 
             21                1      2.000000    37.611900    19.962200     5.478040 
             22                1      2.000000     7.897080     1.264620    19.665600 
             23                1      2.000000    24.490400    43.627600    12.375300 
             24                1      2.000000    15.903100    -0.636353     9.762180 
             25                1      2.000000     4.045410    13.327800     4.678020 
             26                1      2.000000    24.156900    30.738700    40.737900 
             27                1      2.000000    31.493100     7.253290    20.223900 
             28                1      2.000000     6.278830     4.983370     3.371030 
             29                1      2.000000    17.569300     5.546240    23.260600 
             30                1      2.000000    24.629500    41.593500    35.658700 
             31                1      2.000000     1.543000    21.524700    11.029900 
             32                1      2.000000    18.831000    16.099900    11.018200 
             33                1      2.000000     2.019460     5.936050    27.842800 
             34                1      2.000000     8.731130    24.520200     1.123030 
             35                1      2.000000    37.464000     6.367730    33.212300 
             36                1      2.000000    24.439700     1.274940    37.608600 
             37                1      2.000000    16.321800    42.013000    21.019100 
             38                1      2.000000    20.344500     1.543320    42.115600 
             39                1      2.000000    18.035300     0.873270    15.094400 
             40                1      2.000000    32.140900    40.615700    37.319500 
             41                1      2.000000    37.511300    24.104800    13.814400 
             42                1      2.000000    13.606200     3.835070    32.262900 
             43                1      2.000000    16.610900    37.412300     8.831980 
             44                1      2.000000    33.826700     0.275981     6.668110 
             45                1      2.000000     2.907800    33.052800    38.980600 
             46                1      2.000000    40.930300    31.745800    12.030600 
             47                1      2.000000     5.877110    40.499800    21.457300 
             48                1      2.000000    40.202500     0.342293    34.738900 
             49                1      2.000000    17.811900    29.212600     0.593174 
             50                1      2.000000    21.474900    13.270300     5.003150 
             51                1      2.000000    16.751300    27.922600    41.253900 
             52                1      2.000000    38.239300    30.842300    17.029400 
             53                1      2.000000    30.211800    18.880000     0.570862 
             54                1      2.000000     7.841850    34.098200    12.604000 
             55                1      2.000000     3.113700     6.442490    12.756200 
             56                1      2.000000    36.444300    32.588300    20.090900 
             57                1      2.000000    38.749900     9.654510    15.633100 
             58                1      2.000000    31.321700    22.820100    24.593700 
             59                1      2.000000    26.841800    32.469200    27.742700 
             60                1      2.000000    34.492800    33.998300    16.794200 
             61                1      2.000000    17.263100    32.149000    34.745000 
             62                1      2.000000    10.922100     7.253680     0.218205 
             63                1      2.000000     3.926470    29.531500     3.413620 
             64                1      2.000000    21.511500    35.184200    37.545800 
             65                1      2.000000    25.733500     3.681310    21.328700 
             66                1      2.000000    42.557700     1.951180    13.650300 
             67                1      2.000000    41.539100    26.432200    37.759000 
             68                1      2.000000    11.526800    18.941700    18.378200 
             69                1      2.000000    14.402600     9.825470    27.515200 
             70                1      2.000000    -0.936174    14.393000    23.308800 
             71                1      2.000000    38.064700    10.476900    31.530100 
             72                1      2.000000    32.100900    39.290600    -1.318460 
             73                1      2.000000    29.299100    38.755000    18.872800 
             74                1      2.000000     1.942330    41.499600    14.750000 
             75                1      2.000000     9.953520    13.394800    13.970700 
             76                1      2.000000     7.389480     7.156150    14.924100 
             77                1      2.000000    22.488000     1.763660     7.922610 
             78                1      2.000000    27.025300    22.095800    30.410600 
             79                1      2.000000    10.239700     1.222130    11.520600 
             80                1      2.000000    17.606100    11.315100    35.518300 
             81                1      2.000000    42.553800    26.721500    19.347000 
             82                1      2.000000    38.112700    -1.039370    40.938400 
             83                1      2.000000     5.446910    26.891600     5.810630 
             84                1      2.000000    17.582300     7.299600    42.518300 
             85                1      2.000000    40.950000     1.392050    30.332400 
             86                1      2.000000    22.163200    35.406500    28.256600 
             87                1      2.000000    -0.615842    19.214800    11.527800 
             88                1      2.000000     3.634590    30.881500     8.935870 
             89                1      2.000000    25.064700    17.960000     8.449370 
             90                1      2.000000    37.516900    28.136100    37.333500 
             91                1      2.000000    38.892500    16.965000    31.397800 
             92                1      2.000000    41.709600    21.829900    29.567600 
             93                1      2.000000    21.425000    41.701700     7.509640 
             94                1      2.000000    32.052300    30.423700    24.142100 
             95                1      2.000000    35.571700    37.468800    35.170800 
             96                1      2.000000    33.919900    39.065700    25.076500 
             97                1      2.000000    28.041200    26.564500    36.471600 
             98                1      2.000000    39.786200    24.483300    17.606600 
             99                1      2.000000     6.092510     4.253270    -1.156230 
            100                1      2.000000    32.651600    13.274400     7.075060 
            101                1      2.000000    15.216000    15.360900    29.386300 
            102                1      2.000000    -0.583363    12.159600    14.261000 
            103                1      2.000000     7.401050    43.477700    16.916200 
            104                1      2.000000    -0.935022    36.424700    22.124700 
            105                1      2.000000    19.784900    42.069800     4.209240 
            106                1      2.000000    11.205700    43.405800    18.671700 
            107                1      2.000000    22.228800     9.659800     8.835870 
            108                1      2.000000    23.945500     5.497250     5.420450 
            109                1      2.000000    19.648600    15.583700    27.076700 
            110                1      2.000000    36.110000     3.268720    23.373800 
            111                1      2.000000    41.636100    31.986300     0.242087 
            112                1      2.000000    27.049100    14.950000    18.213400 
            113                1      2.000000    -0.873208    26.482500     8.830090 
            114                1      2.000000    26.060800     7.136520    13.628700 
            115                1      2.000000    25.766300    40.908700    17.399100 
            116                1      2.000000    31.221500    -0.665599    15.214500 
            117                1      2.000000     3.856280    24.914600    37.480500 
            118                1      2.000000    43.113500    31.749800    28.485200 
            119                1      2.000000     4.501920    20.212500    -0.587658 
            120                1      2.000000     8.941470     0.159122    29.972100 
            121                1      2.000000    32.259600     7.195290    34.998400 
            122                1      2.000000     2.553200    11.573400    38.920400 
            123                1      2.000000    20.160900    35.637400     9.817580 
            124                1      2.000000    17.883900    11.841000    14.882900 
            125                1      2.000000    32.583200    33.656500    33.064700 
            126                1      2.000000    35.473800     6.691590     3.827010 
            127                1      2.000000    31.626200    18.720600    14.803700 
            128                1      2.000000    31.818000    15.310700    33.373600 
            129                1      2.000000     8.381160    33.321000     3.637850 
            130                1      2.000000    41.372400    15.874600    36.135100 
            131                1      2.000000    31.296700    22.215800    31.761300 
            132                1      2.000000     8.300740     8.383090    37.990800 
            133                1      2.000000    12.413100     4.378440    28.441400 
            134                1      2.000000    13.609400    23.143800    18.089400 
            135                1      2.000000    18.280000    32.504900    13.333200 
            136                1      2.000000    23.563700    24.218600    18.440600 
            137                1      2.000000    38.863700    22.444800    37.840900 
            138                1      2.000000    29.518500    35.058400    17.125400 
            139                1      2.000000     7.382610    43.358700    34.994900 
            140                1      2.000000    13.836700     1.418970    42.672400 
            141                1      2.000000    20.747700    29.390700    34.370100 
            142                1      2.000000    23.597400    26.826400     1.701470 
            143                1      2.000000    36.759800     5.100670    37.912100 
            144                1      2.000000    31.117700    40.840700    12.511800 
            145                1      2.000000    12.895000    15.705500    37.587200 
            146                1      2.000000    22.510800     6.233690    26.752400 
            147                1      2.000000    36.811000    30.195300     2.792010 
            148                1      2.000000    10.453200    11.214000    20.099700 
            149                1      2.000000    24.298300    18.601800    26.468800 
            150                1      2.000000    15.257600    -0.936599    24.013600 
            151                1      2.000000    18.349400    41.429200    34.772700 
            152                1      2.000000     7.609530    28.981000     3.354110 
            153                1      2.000000    37.119000    10.126300     9.793680 
            154                1      2.000000    14.435400    27.041100     4.917000 
            155                1      2.000000    28.189900    20.789900    15.548300 
            156                1      2.000000    29.134200    35.510000    25.114400 
            157                1      2.000000    41.604900    37.436600    40.768400 
            158                1      2.000000    23.371600     1.689310    24.050500 
            159                1      2.000000    12.651600    34.163200    18.928100 
            160                1      2.000000    26.503500     6.785330    32.371800 
            161                1      2.000000    11.262400    22.194700     2.524570 
            162                1      2.000000    40.896600     5.760010     9.196870 
            163                1      2.000000    41.447500     5.151260    29.479300 
            164                1      2.000000    40.828300     9.626710    20.895800 
            165                1      2.000000    17.399300    30.982100    27.017500 
            166                1      2.000000    19.438900    14.803700    34.456000 
            167                1      2.000000    10.870100    -0.862736    41.435200 
            168                1      2.000000     5.142970    32.571100    34.974200 
            169                1      2.000000     5.518830    36.088800     4.917090 
            170                1      2.000000     2.804380     0.059482    29.942300 
            171                1      2.000000    12.739200    25.491600    36.542000 
            172                1      2.000000    37.576400    18.341700    20.068600 
            173                1      2.000000    34.285400     6.964480    39.145800 
            174                1      2.000000    29.351800    36.849500     7.947140 
            175                1      2.000000    35.286200     7.004730    16.022100 
            176                1      2.000000    14.504200    26.473900    17.123200 
            177                1      2.000000    10.123300    18.399300     0.971543 
            178                1      2.000000    17.758000     0.643878    -0.176026 
            179                1      2.000000     7.389210    15.044500    37.876300 
            180                1      2.000000    43.242100    13.843100    40.248300 
            181                1      2.000000     7.541890     1.119840     1.718610 
            182                1      2.000000    27.801200    26.420500    30.559900 
            183                1      2.000000    14.715500     6.227550    19.014400 
            184                1      2.000000    17.953100    37.047700    15.373600 
            185                1      2.000000    26.997700     0.918237     2.990720 
            186                1      2.000000    29.682300    12.550000     1.673690 
            187                1      2.000000    27.253500    41.598200     7.241450 
            188                1      2.000000    28.196200    39.689700     0.161176 
            189                1      2.000000    12.952000    31.539200    25.370500 
            190                1      2.000000    11.351800    42.409600    11.905300 
            191                1      2.000000    36.413300    42.176400    29.348600 
            192                1      2.000000    28.107900    14.546800    41.085500 
            193                1      2.000000    36.918600     3.139260     7.284980 
            194                1      2.000000     0.059001    23.286700    23.755200 
            195                1      2.000000    33.252300     6.677730     0.558368 
            196                1      2.000000    19.536600    15.120700     1.463550 
            197                1      2.000000    32.703500    10.588100    12.658500 
            198                1      2.000000    21.954300    31.528400     7.050560 
            199                1      2.000000    28.439600    27.461900     4.091750 
            200                1      2.000000     0.260734    42.939900    41.699800 
            201                1      2.000000     5.252310     4.423120    26.911400 
            202                1      2.000000    14.676900    41.743400    28.824500 
            203                1      2.000000    22.814500     0.608741    20.343500 
            204                1      2.000000    22.460600    37.840100    15.623800 
            205                1      2.000000    25.994300    31.419000    10.542100 
            206                1      2.000000    20.387900    40.911300    25.769200 
            207                1      2.000000    16.691800    17.306400    39.169300 
            208                1      2.000000    43.400500    26.144700    29.454200 
            209                1      2.000000    38.638200    29.422400    22.913400 
            210                1      2.000000     3.524940     6.685230    41.273700 
            211                1      2.000000     0.770912     0.045153    23.348800 
            212                1      2.000000    25.086700    12.734300    23.315100 
            213                1      2.000000    -0.875626    15.513800    29.828200 
            214                1      2.000000    27.129600     6.218590     1.001060 
            215                1      2.000000     0.297092     1.810170    39.976400 
            216                1      2.000000    42.557700     9.174550    12.817100 
            217                1      2.000000    12.022800     7.730010    39.779100 
            218                1      2.000000    20.586500    38.250800    29.951800 
            219                1      2.000000    22.703700    34.873400    20.103500 
            220                1      2.000000     5.221900     1.054430    33.401000 
            221                1      2.000000    27.665300    42.655600    10.715700 
            222                1      2.000000    21.558600    43.632400    42.736400 
            223                1      2.000000    21.041100    29.478000    -0.678957 
            224                1      2.000000     4.208480     3.676400     9.727850 
            225                1      2.000000    22.084000     3.810470    13.915900 
            226                1      2.000000    30.986700    30.509200     7.063150 
            227                1      2.000000    40.553100    12.819300    42.526400 
            228                1      2.000000    14.230000    13.579100    25.322600 
            229                1      2.000000    40.379900    12.988800     6.586410 
            230                1      2.000000    15.333900     9.316520    11.581400 
            231                1      2.000000    28.004400    10.199900    42.759800 
            232                1      2.000000    12.554300    30.507500    18.828200 
            233                1      2.000000    33.307700    34.120700     0.807374 
            234                1      2.000000    26.838200    38.289700    30.622900 
            235                1      2.000000    37.187100    11.974500    21.811300 
            236                1      2.000000     5.564090    31.854500    29.171000 
            237                1      2.000000    33.490200     9.434190     8.977180 
            238                1      2.000000    17.149200    20.248500    31.236900 
            239                1      2.000000    40.496200    37.045800    31.715200 
            240                1      2.000000    -0.493754    35.542900     9.863060 
            241                1      2.000000    18.160700    32.051000    18.561100 
            242                1      2.000000    40.935000    12.028900    26.887100 
            243                1      2.000000    23.029100    20.943500    31.836400 
            244                1      2.000000     9.984980    42.359200    26.700800 
            245                1      2.000000     9.370040    12.714600    30.167000 
            246                1      2.000000    33.758600    27.483700     8.167940 
            247                1      2.000000    14.389300     2.478670    36.523100 
            248                1      2.000000    34.574400     1.159330    13.920200 
            249                1      2.000000     7.227610    15.971800    41.862600 
            250                1      2.000000    26.142200    22.670000    35.033200 
            251                1      2.000000    32.381100    27.673900    30.601200 
            252                1      2.000000    20.837900    41.591700    19.475400 
            253                1      2.000000    39.719100    -0.108847    10.520400 
            254                1      2.000000    36.015200    18.785000    28.039300 
            255                1      2.000000    35.645900    27.616800    29.315300 
            256                1      2.000000    12.371500    38.913900    25.203000 
            257                1      2.000000    18.522000    20.897000    -0.523140 
            258                1      2.000000     2.868070    20.452200    32.223200 
            259                1      2.000000    40.117000    10.781100    38.689300 
            260                1      2.000000    11.492600    34.696800    36.191100 
            261                1      2.000000    16.300400    28.700800    29.850500 
            262                1      2.000000    37.237900    23.459000    32.632100 
            263                1      2.000000    21.028600    31.111200    30.700800 
            264                1      2.000000    38.198900    26.528800     7.629620 
            265                1      2.000000     2.482110    37.717600    38.954700 
            266                1      2.000000    27.376200    43.634000    39.704800 
            267                1      2.000000     5.312980    36.612000    28.878300 
            268                1      2.000000    18.047200    23.620200    40.723700 
            269                1      2.000000    35.820100    18.511200    12.879300 
            270                1      2.000000    18.578700     4.400620    16.422500 
            271                1      2.000000    28.540600     5.988830     8.760280 
            272                1      2.000000    24.678700    19.363500    22.123800 
            273                1      2.000000    12.360800    42.526900     4.003550 
            274                1      2.000000     0.167406     8.937320    33.270100 
            275                1      2.000000    28.393000    22.957100     4.439880 
            276                1      2.000000    11.205800    38.200100    19.624800 
            277                1      2.000000    13.518700    25.135700    -0.158543 
            278                1      2.000000    33.501800    12.623400    18.200300 
            279                1      2.000000    36.779300    42.066400     5.110040 
            280                1      2.000000    43.358900     9.537240    -0.261710 
            281                1      2.000000    27.244600    35.158800     5.518190 
            282                1      2.000000    39.327600    30.493500     8.616170 
            283                1      2.000000    42.182500    16.906300    42.859500 
            284                1      2.000000    -0.670600     1.895330     8.964370 
            285                1      2.000000    39.158600    35.793900     7.974290 
            286                1      2.000000    17.472700    34.143000     7.148350 
            287                1      2.000000    32.912500    -0.538043     2.905550 
            288                1      2.000000    12.169400    23.037800    12.511900 
            289                1      2.000000    22.287700    37.996100    43.347200 
            290                1      2.000000    37.983200    34.792000    25.802700 
            291                1      2.000000     7.431530    26.022200    12.439200 
            292                1      2.000000     5.635640    38.575900    41.760000 
            293                1      2.000000    -0.929958    -1.310630    35.794800 
            294                1      2.000000    15.168700     8.806400    32.407600 
            295                1      2.000000    33.894800    11.734200    -0.981487 
            296                1      2.000000    30.210100    42.824300    28.085800 
            297                1      2.000000    10.938700    28.915800    22.330600 
            298                1      2.000000    10.926000    13.710100     0.261666 
            299                1      2.000000     2.865020    26.626100    17.484700 
            300                1      2.000000    19.600100    14.486200    20.332800 
            301                1      2.000000    23.857300    24.447700    30.264100 
            302                1      2.000000    33.243600    21.836400    37.757100 
            303                1      2.000000    17.836000    38.157000    42.837900 
            304                1      2.000000    12.162100    34.516300    30.345700 
            305                1      2.000000    33.729700     7.251970    29.076100 
            306                1      2.000000    14.238800    21.847800    39.079600 
            307                1      2.000000    38.082100    36.210400    14.018200 
            308                1      2.000000    32.337600    43.229700    35.032600 
            309                1      2.000000     0.726454    16.968100    -0.650149 
            310                1      2.000000    -0.213543     9.327920    22.844200 
            311                1      2.000000    38.193600    21.947200    42.973600 
            312                1      2.000000     0.448877    17.395100    19.553000 
            313                1      2.000000    18.842200     7.483480     1.122300 
            314                1      2.000000    29.580700    18.828600    18.516500 
            315                1      2.000000    26.886700    14.787700    11.203900 
            316                1      2.000000    41.075300    24.754100     9.875050 
            317                1      2.000000    43.422400    -0.822978    17.194200 
            318                1      2.000000    39.493900    23.968300     3.347440 
            319                1      2.000000    18.504200     0.321970     3.607510 
            320                1      2.000000    15.703400    14.848200    17.866300 
            321                1      2.000000    42.026600    43.403500    22.464100 
            322                1      2.000000     8.147110     6.128710    20.857300 
            323                1      2.000000    11.249200     6.025910    13.552100 
            324                1      2.000000     1.304740    20.192800     2.343490 
            325                1      2.000000    11.616000    39.445800    35.904500 
            326                1      2.000000    23.369300     8.614520    23.131600 
            327                1      2.000000    39.811400     3.113540    24.229800 
            328                1      2.000000    13.641100    17.029100    15.755900 
            329                1      2.000000    39.008200    41.392800    15.364600 
            330                1      2.000000    15.130500    43.047400    40.066800 
            331                1      2.000000    12.689200     4.465480     5.442880 
            332                1      2.000000    36.247900    25.041100    21.538400 
            333                1      2.000000    28.018900     8.284580    20.946300 
            334                1      2.000000    21.845100     9.215190    39.924300 
            335                1      2.000000    42.623200    19.759600    -0.106610 
            336                1      2.000000    21.085800     8.225420    18.818200 
            337                1      2.000000     7.447160    18.112000    24.471800 
            338                1      2.000000     5.127680    15.147200    16.223800 
            339                1      2.000000     1.984920    42.196400    22.029700 
            340                1      2.000000     1.721570    29.771200    40.688300 
            341                1      2.000000    17.642700    23.826100    19.203300 
            342                1      2.000000    39.466400    35.279900     3.405540 
            343                1      2.000000    43.134600    33.169700    42.112600 
            344                1      2.000000    40.428300    12.839100     1.418790 
            345                1      2.000000    43.003700    18.493500     7.173410 
            346                1      2.000000    12.834000    20.912100    33.487000 
            347                1      2.000000     0.944813    31.165600    34.790100 
            348                1      2.000000    32.625200    33.703100    28.688000 
            349                1      2.000000    12.193500    11.000000     7.255130 
            350                1      2.000000    34.007900     9.768420    21.320800 
            351                1      2.000000    -0.866172    24.767600     4.082200 
            352                1      2.000000    39.883200    36.172500    20.313500 
            353                1      2.000000     0.724742     5.420930    33.353900 
            354                1      2.000000    18.841900    19.581100     8.330030 
            355                1      2.000000    36.848800    17.400300     1.102260 
            356                1      2.000000    31.952100    25.537200    19.273000 
            357                1      2.000000    29.970500     0.397297    23.508900 
            358                1      2.000000     2.359900    37.337900    33.901000 
            359                1      2.000000    23.777700    28.426500    36.048700 
