Row	Column2	Column3	Column4	Column5	Column6
2117	2	1.0	8.03084	23.55682	11.14624
2118	2	1.0	6.71997	37.66328	38.0676
2119	2	1.0	52.53559	3.98034	18.42906
2120	2	1.0	30.10411	36.79513	16.51174
2121	2	1.0	48.73823	17.82083	18.35415
2122	2	1.0	49.00381	49.33506	19.7644
2123	2	1.0	3.28833	43.94603	33.29044
2124	2	1.0	22.81233	16.68658	2.0776
2125	2	1.0	17.96848	3.6083	37.82486
2126	2	1.0	40.83749	35.38579	7.98617
2127	2	1.0	26.32747	32.16362	22.71363
2128	2	1.0	36.60657	46.6777	13.60759
2129	2	1.0	43.32073	38.32303	39.89057
2130	2	1.0	28.75298	48.43519	39.50251
2131	2	1.0	43.76121	14.05477	28.37081
2132	2	1.0	46.38956	23.012	50.58189
2133	2	1.0	50.61122	47.60494	6.35381
2134	2	1.0	26.25935	42.8485	13.42989
2135	2	1.0	40.76025	18.02449	47.54582
2136	2	1.0	42.84698	51.09477	21.86035
2137	2	1.0	4.41415	0.65879	52.38002
2138	2	1.0	15.86762	4.73924	2.0661
2139	2	1.0	19.69156	6.47862	1.84411
2140	2	1.0	13.60394	49.37876	52.06179
2141	2	1.0	34.85368	48.22472	16.58675
2142	2	1.0	11.98518	31.60779	4.93309
2143	2	1.0	40.62338	31.37006	43.57085
2144	2	1.0	50.49569	34.73754	43.9953
2145	2	1.0	35.28552	49.85073	48.74678
2146	2	1.0	36.29228	29.45674	23.43279
2147	2	1.0	28.05126	18.48943	21.6198
2148	2	1.0	31.02021	35.97702	5.19114
2149	2	1.0	31.02653	15.71346	19.36088
2150	2	1.0	12.93495	36.05443	21.0591
2151	2	1.0	46.54229	17.83631	23.82355
2152	2	1.0	2.24328	39.45634	23.96403
2153	2	1.0	17.24592	3.67492	42.92567
2154	2	1.0	37.96054	31.18611	9.53989
2155	2	1.0	43.29762	49.51863	15.51508
2156	2	1.0	30.55469	14.58823	27.93969
2157	2	1.0	51.00809	50.85856	18.17976
2158	2	1.0	8.80387	10.9375	29.63207
2159	2	1.0	32.26979	27.23066	32.81098
2160	2	1.0	17.63811	43.69161	46.47864
2161	2	1.0	11.83277	27.03346	44.32847
2162	2	1.0	24.0191	38.70523	47.3298
2163	2	1.0	5.22557	20.52933	31.5348
2164	2	1.0	1.56139	16.11592	21.38897
2165	2	1.0	48.45599	27.07335	50.22721
2166	2	1.0	18.00805	2.95579	20.58374
2167	2	1.0	41.32246	50.95997	48.97121
2168	2	1.0	52.21823	36.33601	43.25493
2169	2	1.0	15.19681	3.375	19.65549
2170	2	1.0	29.53714	42.61857	31.17011
2171	2	1.0	12.30146	39.24615	19.21632
2172	2	1.0	13.35199	2.35191	10.43866
2173	2	1.0	11.96117	23.0656	46.03067
2174	2	1.0	33.06774	22.75084	28.10004
2175	2	1.0	34.5397	45.78233	15.21028
2176	2	1.0	4.75091	34.5259	19.66555
2177	2	1.0	14.75759	5.18599	35.60949
2178	2	1.0	33.41125	19.232	36.20219
2179	2	1.0	42.35489	51.21467	26.46379
2180	2	1.0	3.09363	10.84243	38.99637
2181	2	1.0	2.72733	10.05275	41.55211
2182	2	1.0	37.02324	2.91314	5.3264
2183	2	1.0	51.97597	2.89562	4.87046
2184	2	1.0	20.27819	39.40774	24.2666
2185	2	1.0	18.26601	39.95875	5.3388
2186	2	1.0	1.40596	43.4954	15.80496
2187	2	1.0	36.25258	22.05759	3.73641
2188	2	1.0	48.6929	12.15617	2.28938
2189	2	1.0	16.636	8.54883	50.53
2190	2	1.0	24.27479	27.2099	25.70121
2191	2	1.0	47.85702	2.97596	17.22948
2192	2	1.0	40.34345	38.10023	39.33521
2193	2	1.0	42.38564	48.56537	11.24321
2194	2	1.0	43.56406	31.42314	25.54783
2195	2	1.0	46.5934	18.69257	29.38347
2196	2	1.0	39.1137	6.86213	20.05713
2197	2	1.0	3.12468	14.83413	40.83573
2198	2	1.0	11.04105	2.86663	30.11264
2199	2	1.0	10.47468	49.34864	33.33516
2200	2	1.0	28.92933	22.85819	5.43167
2201	2	1.0	2.28221	0.36816	50.78888
2202	2	1.0	15.83002	41.7862	17.14679
2203	2	1.0	38.734	22.0051	32.98486
2204	2	1.0	24.253	30.93951	37.33855
2205	2	1.0	35.14892	23.97878	24.47595
2206	2	1.0	36.76043	35.32735	26.9922
2207	2	1.0	3.12211	48.27591	11.87895
2208	2	1.0	33.88227	12.36689	35.23525
2209	2	1.0	40.28446	12.74357	33.58621
2210	2	1.0	26.57115	29.24273	9.5175
2211	2	1.0	40.40647	3.02591	32.28647
2212	2	1.0	8.71154	8.09327	29.50029
2213	2	1.0	20.67598	24.89888	30.25256
2214	2	1.0	30.05914	30.47512	24.16056
2215	2	1.0	1.22722	3.29094	16.66723
2216	2	1.0	36.51384	42.32688	29.74303
2217	2	1.0	47.84398	52.5765	2.90146
2218	2	1.0	6.22721	32.66554	32.74224
2219	2	1.0	19.70411	19.52484	12.86073
2220	2	1.0	41.71987	10.98428	45.9384
2221	2	1.0	47.03285	11.84555	47.27348
2222	2	1.0	26.966	51.97149	26.81468
2223	2	1.0	14.86779	51.67933	21.76679
2224	2	1.0	39.81952	23.64222	0.91477
2225	2	1.0	22.86064	42.82484	19.03533
2226	2	1.0	36.72754	17.6844	29.34247
2227	2	1.0	21.36769	22.92291	10.12701
2228	2	1.0	47.27386	41.09105	7.65595
2229	2	1.0	37.37183	7.64131	39.3169
2230	2	1.0	2.24176	33.32769	51.0573
2231	2	1.0	2.61913	52.4594	27.42633
2232	2	1.0	21.94621	23.64804	45.66725
2233	2	1.0	32.81081	35.02885	41.84461
2234	2	1.0	9.66155	23.53834	29.34781
2235	2	1.0	9.92511	15.72961	7.64309
2236	2	1.0	34.91567	38.05926	14.98939
2237	2	1.0	10.71536	27.30408	5.90245
2238	2	1.0	8.26537	28.61571	39.78444
2239	2	1.0	49.47487	1.72281	44.8589
2240	2	1.0	11.32243	0.22973	36.90984
2241	2	1.0	7.33647	50.98401	29.74021
2242	2	1.0	42.12496	20.27177	21.87277
2243	2	1.0	34.06198	19.08391	47.30505
2244	2	1.0	31.33916	29.72688	12.70755
2245	2	1.0	20.30247	12.91247	19.14466
2246	2	1.0	2.25144	23.78276	16.27585
2247	2	1.0	37.08968	33.10444	1.56388
2248	2	1.0	49.9083	20.51151	48.69683
2249	2	1.0	35.67712	41.23256	3.00011
2250	2	1.0	45.72065	6.68822	20.62625
2251	2	1.0	28.3921	37.14793	46.88983
2252	2	1.0	11.49917	32.65458	50.91871
2253	2	1.0	12.35442	34.02732	6.29409
2254	2	1.0	9.53598	15.9745	28.69704
2255	2	1.0	23.03298	6.05226	44.54342
2256	2	1.0	44.54756	15.94592	23.71231
2257	2	1.0	21.06815	52.30181	8.27551
2258	2	1.0	23.46422	8.57211	7.86153
2259	2	1.0	29.36771	18.62651	23.93735
2260	2	1.0	12.69417	1.60841	45.72707
2261	2	1.0	18.89318	23.30612	52.64528
2262	2	1.0	6.53013	52.65793	49.02485
2263	2	1.0	21.34237	8.02706	34.53148
2264	2	1.0	29.26972	46.84326	32.25754
2265	2	1.0	33.78992	26.4091	3.10126
2266	2	1.0	40.1255	39.63034	3.66932
2267	2	1.0	49.16109	42.90595	34.61528
2268	2	1.0	42.30759	49.07339	20.28706
2269	2	1.0	24.74725	1.14528	27.22047
2270	2	1.0	24.51246	30.34732	12.91264
2271	2	1.0	1.02665	37.95503	47.96293
2272	2	1.0	27.30348	2.48007	34.64852
2273	2	1.0	33.45172	51.52701	9.14877
2274	2	1.0	50.22874	44.00839	24.34693
2275	2	1.0	4.03683	4.16708	26.68437
2276	2	1.0	16.47208	20.01883	3.77228
2277	2	1.0	51.44508	38.16917	49.71552
2278	2	1.0	7.27614	48.38487	49.10457
2279	2	1.0	43.996	51.59732	31.52892
2280	2	1.0	34.57633	6.349	10.94294
2281	2	1.0	4.75491	49.21571	0.11896
2282	2	1.0	46.45769	44.86221	28.41327
2283	2	1.0	42.84275	42.72638	42.58196
2284	2	1.0	26.04038	31.44282	51.21972
2285	2	1.0	0.20703	38.89382	51.61568
2286	2	1.0	52.61366	46.26783	33.84222
2287	2	1.0	34.28238	38.50285	20.43494
2288	2	1.0	6.56795	16.9185	4.50631
2289	2	1.0	40.29248	52.67927	8.52069
2290	2	1.0	52.53709	8.38727	0.64097
2291	2	1.0	36.19585	12.81245	49.02863
2292	2	1.0	24.82854	1.29121	8.32116
2293	2	1.0	45.42608	21.04604	29.00322
2294	2	1.0	0.90941	0.71658	28.84331
2295	2	1.0	10.42633	52.23563	36.75274
2296	2	1.0	12.6788	21.63961	51.91043
2297	2	1.0	23.42499	51.13398	23.72089
2298	2	1.0	28.44317	26.07913	23.96421
2299	2	1.0	0.95374	50.82332	23.51281
2300	2	1.0	33.11717	48.11154	40.97284
2301	2	1.0	36.86613	16.33091	40.34335
2302	2	1.0	18.15568	45.48566	50.93087
2303	2	1.0	3.88608	20.35157	28.99724
2304	2	1.0	21.68839	13.95485	14.08065
2305	2	1.0	47.5659	0.59111	27.33259
2306	2	1.0	31.30996	50.8519	15.72615
2307	2	1.0	41.7613	1.3619	49.99461
2308	2	1.0	17.30912	35.28311	24.85936
2309	2	1.0	22.96629	3.74062	4.99441
2310	2	1.0	22.15551	27.17897	21.16235
2311	2	1.0	35.19057	24.08585	29.5863
2312	2	1.0	27.28406	20.01182	51.55834
2313	2	1.0	25.31119	33.29391	36.96805
2314	2	1.0	38.23968	20.87271	35.203
2315	2	1.0	51.67791	4.51108	34.06582
2316	2	1.0	24.029	20.93722	4.14936
2317	2	1.0	50.72302	45.86615	10.27956
2318	2	1.0	9.91175	17.47718	52.1791
2319	2	1.0	25.65998	8.08983	28.92311
2320	2	1.0	38.28644	46.80134	11.57198
2321	2	1.0	10.44865	46.74105	36.76675
2322	2	1.0	17.84495	41.54421	48.26267
2323	2	1.0	27.10031	44.73448	28.0815
2324	2	1.0	37.28158	4.16776	36.66117
2325	2	1.0	1.018	32.56983	26.88703
2326	2	1.0	11.13329	3.48447	6.82236
2327	2	1.0	1.04472	7.68025	19.17252
2328	2	1.0	0.35281	1.04444	31.54248
2329	2	1.0	47.18399	22.08119	20.98112
2330	2	1.0	24.75088	49.94778	0.00313
2331	2	1.0	51.62165	18.49631	2.38722
2332	2	1.0	20.813	21.84967	34.84354
2333	2	1.0	51.15011	32.30604	38.97411
2334	2	1.0	9.16725	30.26937	8.68054
2335	2	1.0	29.03097	23.5264	13.70953
2336	2	1.0	48.56263	31.91493	14.69016
2337	2	1.0	20.8954	36.60378	0.95096
2338	2	1.0	39.23005	15.60259	40.79668
2339	2	1.0	27.82793	22.64818	7.73483
2340	2	1.0	35.79715	32.37733	51.00026
2341	2	1.0	27.14284	30.52187	24.50095
2342	2	1.0	31.52146	42.7	29.38603
2343	2	1.0	42.87466	11.37287	48.8072
2344	2	1.0	12.80617	32.6962	18.84531
2345	2	1.0	12.82769	25.70841	46.42291
2346	2	1.0	40.24072	24.68819	19.16728
2347	2	1.0	32.44712	21.88086	11.3518
2348	2	1.0	41.4826	4.69203	48.30442
2349	2	1.0	3.56975	32.38488	5.83942
2350	2	1.0	48.61103	22.85584	48.38436
2351	2	1.0	38.34626	9.17257	26.46964
2352	2	1.0	38.88314	23.9184	38.05678
2353	2	1.0	49.7361	17.07868	9.29969
2354	2	1.0	33.31299	43.3115	49.76135
2355	2	1.0	41.08169	17.0661	17.77749
2356	2	1.0	15.35363	15.66171	42.87757
2357	2	1.0	15.31557	19.74521	48.58488
2358	2	1.0	52.33635	49.95496	22.69946
2359	2	1.0	24.48336	29.48001	48.00219
2360	2	1.0	14.19746	33.30306	50.48873
2361	2	1.0	1.14584	47.15027	5.33825
2362	2	1.0	26.99006	27.5972	44.55577
2363	2	1.0	46.8133	12.95083	32.25939
2364	2	1.0	46.21178	34.82362	0.54422
2365	2	1.0	46.35932	50.17289	31.54137
2366	2	1.0	29.19695	47.78617	11.56893
2367	2	1.0	14.89808	43.45029	47.65403
2368	2	1.0	20.19689	14.83802	38.77194
2369	2	1.0	34.7135	41.10888	22.31458
2370	2	1.0	34.47965	21.71216	5.54828
2371	2	1.0	0.28806	50.59472	51.49267
2372	2	1.0	12.78207	20.84929	17.65286
2373	2	1.0	32.05786	30.57928	35.05539
2374	2	1.0	42.40864	35.24624	31.93991
2375	2	1.0	45.57211	35.97395	15.1427
2376	2	1.0	31.54891	49.20726	37.92653
2377	2	1.0	46.84809	51.05707	24.36432
2378	2	1.0	45.01505	0.73195	37.19991
2379	2	1.0	13.80041	50.21677	7.54045
2380	2	1.0	21.89925	36.79783	38.81253
2381	2	1.0	31.16643	8.42174	5.49953
2382	2	1.0	11.66704	20.14667	22.15149
2383	2	1.0	48.5303	0.48835	8.22273
2384	2	1.0	31.0135	41.93357	13.24886
2385	2	1.0	0.58749	32.31823	6.44182
2386	2	1.0	2.86988	13.89114	43.41183
2387	2	1.0	20.52151	37.7851	36.62416
2388	2	1.0	33.94943	41.40497	0.82633
2389	2	1.0	38.99921	19.25556	45.90549
2390	2	1.0	29.44808	5.50073	11.2814
2391	2	1.0	11.69901	30.37168	18.48938
2392	2	1.0	41.10892	21.60219	2.37333
2393	2	1.0	35.07747	43.73548	45.15535
2394	2	1.0	1.87719	9.58702	17.55237
2395	2	1.0	2.77673	49.96505	39.16156
2396	2	1.0	48.00024	13.9737	44.08987
2397	2	1.0	43.40873	35.33772	18.72217
2398	2	1.0	31.9354	9.44805	31.80862
2399	2	1.0	23.1856	49.00296	51.02593
2400	2	1.0	28.06779	14.30396	28.77503
2401	2	1.0	1.86282	17.63199	37.90092
2402	2	1.0	24.25212	18.46921	21.86842
2403	2	1.0	31.44212	42.79472	48.11996
2404	2	1.0	10.52399	29.75525	39.81885
2405	2	1.0	20.06385	14.51106	29.99751
2406	2	1.0	5.98265	35.675	17.31314
2407	2	1.0	2.83367	11.56782	31.50372
2408	2	1.0	41.80908	6.87615	23.67199
2409	2	1.0	30.84651	34.8475	20.59584
2410	2	1.0	38.56376	30.53001	41.66402
2411	2	1.0	29.34714	40.56937	38.44672
2412	2	1.0	21.94778	34.65889	19.42166
2413	2	1.0	15.26356	48.21066	19.74764
2414	2	1.0	11.61147	49.83091	30.72167
2415	2	1.0	45.48782	27.35754	38.70564
2416	2	1.0	21.04265	30.19539	38.77547
2417	2	1.0	23.57669	46.74936	42.36562
2418	2	1.0	32.26483	9.60299	20.07238
2419	2	1.0	5.18692	36.9316	50.36615
2420	2	1.0	36.87425	13.32037	9.94793
2421	2	1.0	7.69709	15.96658	2.34616
2422	2	1.0	16.0693	36.71053	32.62272
2423	2	1.0	6.74652	40.54087	34.28422
2424	2	1.0	33.41353	39.03215	35.99182
2425	2	1.0	52.19352	30.86722	27.9524
2426	2	1.0	50.52166	26.19263	34.05797
2427	2	1.0	13.25485	22.93437	16.10961
2428	2	1.0	23.06055	21.37073	26.49804
2429	2	1.0	29.00129	35.1083	34.02928
2430	2	1.0	28.08331	50.54548	28.76648
2431	2	1.0	23.55562	4.92746	49.75598
2432	2	1.0	8.97877	23.2218	6.32341
2433	2	1.0	41.2552	51.03101	23.95468
2434	2	1.0	40.5214	34.3111	41.55486
2435	2	1.0	2.92682	41.53965	27.29197
2436	2	1.0	6.60388	27.01009	5.96364
2437	2	1.0	48.203	4.72277	11.23315
2438	2	1.0	12.47951	11.58986	33.99208
2439	2	1.0	48.43572	32.77242	34.49916
2440	2	1.0	34.64967	16.97702	36.26841
2441	2	1.0	42.59778	4.11488	17.2688
2442	2	1.0	35.70841	15.15779	29.42351
2443	2	1.0	5.01799	23.23637	15.55384
2444	2	1.0	3.36675	5.66864	5.4557
2445	2	1.0	28.075	5.80577	45.59299
2446	2	1.0	29.1986	41.63789	36.09048
2447	2	1.0	49.09369	23.34896	6.74529
2448	2	1.0	10.59679	30.5243	27.26259
2449	2	1.0	26.98429	34.238	32.1577
2450	2	1.0	33.7297	15.07945	46.46791
2451	2	1.0	30.718	45.99071	37.39507
2452	2	1.0	15.90446	10.18361	27.5345
2453	2	1.0	13.09269	6.28044	13.08471
2454	2	1.0	44.12311	33.97567	46.98401
2455	2	1.0	43.82272	37.24529	37.38527
2456	2	1.0	24.95523	18.15205	45.95647
2457	2	1.0	52.03248	4.17537	31.3725
2458	2	1.0	37.02199	15.86042	36.06099
2459	2	1.0	31.14913	3.13665	1.57668
2460	2	1.0	0.06899	7.1433	21.70144
2461	2	1.0	43.84085	19.42659	20.18863
2462	2	1.0	2.93787	46.78859	16.27436
2463	2	1.0	39.377	33.50221	20.02242
2464	2	1.0	4.92208	2.18625	37.63788
2465	2	1.0	41.59764	49.92276	28.87398
2466	2	1.0	44.69374	13.84008	30.97718
2467	2	1.0	49.33602	44.01506	21.951
2468	2	1.0	30.97543	3.56284	30.71143
2469	2	1.0	2.39174	47.69319	50.95059
2470	2	1.0	21.75664	48.41481	30.55508
2471	2	1.0	30.33623	2.239	49.21271
2472	2	1.0	24.14502	29.64266	42.44521
2473	2	1.0	48.96825	40.57293	46.42189
2474	2	1.0	3.6146	11.40711	36.45134
2475	2	1.0	22.0289	9.3063	41.80787
2476	2	1.0	20.34055	0.25619	1.69624
2477	2	1.0	18.55059	35.38704	4.50979
2478	2	1.0	20.89307	6.08307	32.86819
2479	2	1.0	7.10366	44.52638	43.16403
2480	2	1.0	38.68221	39.23006	27.38812
2481	2	1.0	35.4999	15.64814	38.27053
2482	2	1.0	39.29048	33.3062	8.37866
2483	2	1.0	40.61163	35.51266	33.98652
2484	2	1.0	23.38949	33.66992	21.46567
2485	2	1.0	36.91057	34.16932	19.72904
2486	2	1.0	23.26049	35.79093	6.73686
2487	2	1.0	2.87604	46.94611	7.25329
2488	2	1.0	35.79103	5.70627	40.37035
2489	2	1.0	46.06852	1.23442	7.82986
2490	2	1.0	5.44041	33.31059	15.40839
2491	2	1.0	19.90191	47.76946	22.57629
2492	2	1.0	51.77351	1.25546	43.6018
2493	2	1.0	31.81556	29.3276	25.71377
2494	2	1.0	14.94519	7.91443	28.41063
2495	2	1.0	24.83598	44.63952	22.59086
2496	2	1.0	6.59062	51.73996	51.66337
2497	2	1.0	20.97012	11.43728	46.43462
2498	2	1.0	42.69869	32.22688	28.07502
2499	2	1.0	0.15984	38.61856	30.75906
2500	2	1.0	51.0188	36.99346	31.27354
2501	2	1.0	27.51224	29.67749	4.55042
2502	2	1.0	36.5142	12.40479	43.88704
2503	2	1.0	19.07728	41.97991	6.99028
2504	2	1.0	52.11132	40.8736	45.87294
2505	2	1.0	14.2491	37.53026	19.38213
2506	2	1.0	47.42788	29.5755	4.05419
2507	2	1.0	12.24407	12.3263	43.85565
2508	2	1.0	42.80298	43.08325	6.06614
2509	2	1.0	48.85428	52.2938	5.25615
2510	2	1.0	17.62795	21.58872	16.71601
2511	2	1.0	14.81742	36.92629	27.70479
2512	2	1.0	22.54116	46.83017	25.8775
2513	2	1.0	22.56616	48.09106	38.72956
2514	2	1.0	47.89403	36.93024	14.54795
2515	2	1.0	24.94861	12.08184	52.38426
2516	2	1.0	37.9942	21.04595	51.94704
2517	2	1.0	24.09574	41.3751	42.78844
2518	2	1.0	7.90996	21.2634	51.54405
2519	2	1.0	41.21715	47.71	15.3781
2520	2	1.0	52.24052	31.24919	48.08145
2521	2	1.0	3.18286	30.04779	14.69525
2522	2	1.0	24.33548	19.4081	36.48042
2523	2	1.0	24.66339	10.81709	2.47654
2524	2	1.0	23.14052	49.33732	8.46797
2525	2	1.0	36.80513	27.14132	31.85036
2526	2	1.0	37.40987	19.40358	39.91857
2527	2	1.0	6.78072	33.38826	0.34419
2528	2	1.0	10.46396	6.76815	38.43191
2529	2	1.0	21.2901	18.40383	30.88151
2530	2	1.0	38.85512	36.7989	26.46989
2531	2	1.0	49.53879	9.38695	51.52225
2532	2	1.0	11.5181	42.00318	37.38372
2533	2	1.0	28.52909	20.97568	22.70527
2534	2	1.0	23.62346	51.6411	51.15199
2535	2	1.0	50.29122	14.01084	26.16164
2536	2	1.0	38.82643	35.49134	43.33646
2537	2	1.0	6.26495	4.60676	12.27791
2538	2	1.0	45.64788	17.72364	33.60943
2539	2	1.0	0.2253	5.99613	42.579
2540	2	1.0	52.64579	16.35803	36.81882
2541	2	1.0	44.17009	1.78839	51.71423
2542	2	1.0	2.6713	42.24336	17.72347
2543	2	1.0	46.44668	46.7627	23.99849
2544	2	1.0	18.02275	26.38369	12.56334
2545	2	1.0	17.2725	14.49372	2.11611
2546	2	1.0	34.56933	43.69322	28.56209
2547	2	1.0	2.8339	24.85583	32.23853
2548	2	1.0	40.29528	17.66461	25.52586
2549	2	1.0	52.11611	36.50447	40.64719
2550	2	1.0	12.92266	0.36478	25.73697
2551	2	1.0	27.52446	18.77206	46.47109
2552	2	1.0	18.91608	27.49846	7.37577
2553	2	1.0	45.72328	12.73321	45.03226
2554	2	1.0	17.76189	5.75266	46.83212
2555	2	1.0	50.60688	17.91431	48.40162
2556	2	1.0	7.86778	36.01139	39.65217
2557	2	1.0	43.13698	20.89689	47.12074
2558	2	1.0	8.23788	6.77859	34.39183
2559	2	1.0	51.83025	23.1301	37.9967
2560	2	1.0	12.97366	15.82149	24.49395
2561	2	1.0	52.1774	41.69878	26.9382
2562	2	1.0	13.91521	40.85589	44.66597
2563	2	1.0	7.37779	13.41424	11.43852
2564	2	1.0	12.94114	32.28899	43.65966
2565	2	1.0	29.64193	32.0552	33.62599
2566	2	1.0	13.85844	32.97919	3.72593
2567	2	1.0	24.06432	19.12929	8.40552
2568	2	1.0	0.27759	7.91895	14.52824
2569	2	1.0	3.90069	14.64092	28.59051
2570	2	1.0	26.43125	4.09552	38.5248
2571	2	1.0	51.06073	25.83992	18.42526
2572	2	1.0	15.11812	39.32377	46.49823
2573	2	1.0	15.85334	31.61449	2.34574
2574	2	1.0	2.64077	7.62082	33.73476
2575	2	1.0	21.40255	19.47624	36.32894
2576	2	1.0	12.02526	29.28873	8.2421
2577	2	1.0	20.61574	3.71571	8.35577
2578	2	1.0	50.25006	32.73297	1.07702
2579	2	1.0	20.4263	50.43547	42.97944
2580	2	1.0	21.05352	42.45904	25.39091
2581	2	1.0	15.15738	28.08168	30.08902
2582	2	1.0	16.7566	46.3631	18.88631
2583	2	1.0	22.10341	28.599	40.87267
2584	2	1.0	32.49455	49.85152	27.09625
2585	2	1.0	7.76699	5.09666	3.51569
2586	2	1.0	51.72914	24.64571	40.26586
2587	2	1.0	15.79761	41.14405	21.65273
2588	2	1.0	34.02485	33.72137	17.37992
2589	2	1.0	36.36023	4.51859	7.31291
2590	2	1.0	9.36852	6.663	25.21095
2591	2	1.0	50.35032	19.72311	0.51871
2592	2	1.0	7.96877	33.19147	40.47571
2593	2	1.0	8.72029	2.42885	44.04295
2594	2	1.0	13.53003	41.87249	20.24071
2595	2	1.0	27.20156	46.13702	23.07256
2596	2	1.0	22.12233	13.06566	35.09914
2597	2	1.0	43.37598	23.21164	15.81813
2598	2	1.0	38.3086	22.5858	19.17112
2599	2	1.0	0.29063	12.59567	17.87999
2600	2	1.0	35.29807	16.19828	6.67511
2601	2	1.0	35.03659	9.94555	20.89969
2602	2	1.0	26.41106	27.6397	47.9138
2603	2	1.0	36.04278	6.53342	13.12015
2604	2	1.0	30.2121	52.14349	6.47202
2605	2	1.0	8.10455	52.55148	5.09517
2606	2	1.0	40.03786	45.23885	44.82389
2607	2	1.0	0.3367	28.09356	39.91093
2608	2	1.0	39.82016	48.79032	10.77253
2609	2	1.0	39.93372	16.6585	22.2168
2610	2	1.0	20.6995	10.88384	20.67594
2611	2	1.0	47.3374	38.70829	39.96126
2612	2	1.0	37.98976	15.47051	30.76782
2613	2	1.0	24.68661	28.32233	28.71796
2614	2	1.0	43.29258	18.46444	32.68811
2615	2	1.0	6.44178	39.53156	42.07773
2616	2	1.0	28.60835	26.78461	15.3419
2617	2	1.0	37.91469	30.26733	35.85869
2618	2	1.0	38.59898	29.53237	20.82193
2619	2	1.0	0.68499	5.63477	39.92298
2620	2	1.0	34.91208	13.53125	13.7289
2621	2	1.0	12.57816	41.31128	40.13704
2622	2	1.0	28.33142	48.12887	34.59471
2623	2	1.0	47.06323	46.1192	7.29582
2624	2	1.0	38.22045	15.061	38.34728
2625	2	1.0	5.74751	6.29707	31.15562
2626	2	1.0	47.10003	38.20772	43.91769
2627	2	1.0	36.39906	10.90019	2.16805
2628	2	1.0	50.9172	38.03881	7.12657
2629	2	1.0	47.54224	30.52148	12.73244
2630	2	1.0	38.61003	23.65778	44.63851
2631	2	1.0	36.23896	8.85595	49.7674
2632	2	1.0	28.47718	24.72515	26.38293
2633	2	1.0	31.25827	29.74042	17.05077
2634	2	1.0	9.49783	43.39539	49.12675
2635	2	1.0	6.44415	24.58045	17.56771
2636	2	1.0	11.28834	5.10765	47.71637
2637	2	1.0	25.69324	43.05093	6.74422
2638	2	1.0	2.20578	11.94119	16.27749
2639	2	1.0	43.34709	38.97648	28.03762
2640	2	1.0	6.89418	50.15545	20.77549
2641	2	1.0	21.76364	7.95085	45.90851
2642	2	1.0	46.78805	39.3574	9.75425
2643	2	1.0	3.5537	17.80211	10.66038
2644	2	1.0	18.48345	23.13285	41.85119
2645	2	1.0	7.77169	34.86509	19.12937
2646	2	1.0	23.66403	10.59686	21.21348
2647	2	1.0	0.25876	7.46233	26.95165
2648	2	1.0	16.18663	14.54572	31.73015
2649	2	1.0	15.43159	1.33859	15.6372
2650	2	1.0	49.45123	1.14426	10.64079
2651	2	1.0	45.69215	23.72352	22.35798
2652	2	1.0	24.9211	38.94985	42.92939
2653	2	1.0	10.88756	51.67914	49.269
2654	2	1.0	22.80661	8.3765	13.18117
2655	2	1.0	43.1905	8.90906	36.11267
2656	2	1.0	7.6129	34.07076	6.98186
2657	2	1.0	2.65432	44.16197	38.07322
2658	2	1.0	51.49669	27.69462	35.97779
2659	2	1.0	34.84621	3.94636	28.07999
2660	2	1.0	7.91123	11.86881	33.74782
2661	2	1.0	8.77367	11.9377	47.51129
2662	2	1.0	46.60524	19.95734	14.59765
2663	2	1.0	50.42881	33.7087	10.24261
2664	2	1.0	8.26019	21.55722	15.08564
2665	2	1.0	3.31299	6.35387	18.53522
2666	2	1.0	7.15896	14.28047	33.2526
2667	2	1.0	39.30521	10.55477	0.98738
2668	2	1.0	14.2054	22.30488	12.75532
2669	2	1.0	41.20553	0.166	8.8727
2670	2	1.0	7.94375	42.02281	18.28092
2671	2	1.0	6.62688	46.10369	24.62449
2672	2	1.0	3.10584	44.82366	14.39393
2673	2	1.0	49.79659	45.34379	7.33999
2674	2	1.0	48.16152	15.44981	27.45294
2675	2	1.0	27.08149	6.92945	26.62472
2676	2	1.0	28.47168	11.01514	37.58072
2677	2	1.0	40.37891	1.41494	40.07843
2678	2	1.0	48.80505	51.91577	19.61819
2679	2	1.0	8.46747	32.04588	11.55525
2680	2	1.0	15.18019	42.17227	51.69907
2681	2	1.0	17.05548	5.86295	5.6143
2682	2	1.0	47.70766	19.4914	33.92563
2683	2	1.0	46.81789	1.33982	48.41011
2684	2	1.0	10.46045	32.55564	25.64938
2685	2	1.0	48.05154	8.15659	49.7406
2686	2	1.0	49.40767	14.02873	37.7681
2687	2	1.0	49.6338	22.12475	19.95696
2688	2	1.0	14.08	7.33284	11.01641
2689	2	1.0	12.23912	47.80029	47.67708
2690	2	1.0	18.62791	40.31837	2.83019
2691	2	1.0	1.29699	16.76688	31.207
2692	2	1.0	30.25983	33.64649	38.80474
2693	2	1.0	49.12575	47.27804	46.21383
2694	2	1.0	4.99533	20.10965	16.86417
2695	2	1.0	50.20735	9.64139	9.21947
2696	2	1.0	21.60633	20.16962	8.48314
2697	2	1.0	25.65445	49.97863	28.01573
2698	2	1.0	34.45394	49.15343	51.28342
2699	2	1.0	35.15571	43.62743	25.99877
